part_01|-|422|-13069|-13491
part_01|+|65|-13491|-13426
part_07|+|234|11132|11366
part_08|-|249|525|276
part_02|+|171|-5058|-4887
part_05|+|485|5198|5683
part_04|+|841|14273|15114
part_02|+|609|-4887|-4278
part_02|+|136|-4278|-4142
part_06|-|486|21334|20848
part_10|+|514|-3637|-3123
part_04|-|568|15114|14546
part_05|-|989|5683|4694
part_04|-|347|14546|14199
part_07|+|64|11366|11430
part_06|+|51|20848|20899
part_05|-|94|4694|4600
part_08|-|442|276|-166
part_06|-|881|20899|20018
part_02|+|989|-4142|-3153
part_05|-|641|4600|3959
part_10|+|860|-3123|-2263
part_04|+|348|14199|14547
part_10|+|75|-2263|-2188
part_01|+|843|-13426|-12583
part_03|+|584|-15049|-14465
part_07|+|335|11430|11765
part_02|+|45|-3153|-3108
part_05|+|785|3959|4744
part_04|-|418|14547|14129
part_08|-|494|-166|-660
part_01|+|859|-12583|-11724
part_03|+|850|-14465|-13615
part_02|+|535|-3108|-2573
part_07|-|438|11765|11327
part_09|+|616|13836|14452
part_09|-|746|14452|13706
part_06|+|935|20018|20953
part_04|-|489|14129|13640
part_02|-|533|-2573|-3106
part_10|+|34|-2188|-2154
part_09|-|838|13706|12868
part_01|+|300|-11724|-11424
part_03|+|796|-13615|-12819
part_08|+|612|-660|-48
part_10|-|647|-2154|-2801
part_04|+|43|13640|13683
part_03|+|280|-12819|-12539
part_08|-|804|-48|-852
part_10|-|895|-2801|-3696
part_04|-|190|13683|13493
part_10|+|358|-3696|-3338
part_06|-|352|20953|20601
part_07|-|50|11327|11277
part_01|+|20|-11424|-11404
part_10|+|658|-3338|-2680
part_10|+|128|-2680|-2552
part_03|-|870|-12539|-13409
part_05|-|606|4744|4138
part_05|-|856|4138|3282
part_03|-|553|-13409|-13962
part_05|-|962|3282|2320
part_03|+|374|-13962|-13588
part_04|+|597|13493|14090
part_05|+|244|2320|2564
part_05|+|777|2564|3341
part_01|-|622|-11404|-12026
part_04|-|75|14090|14015
part_01|+|836|-12026|-11190
part_07|+|256|11277|11533
part_02|-|901|-3106|-4007
part_03|-|917|-13588|-14505
part_01|-|781|-11190|-11971
part_05|+|624|3341|3965
part_10|+|211|-2552|-2341
part_06|+|453|20601|21054
part_02|-|833|-4007|-4840
part_08|+|122|-852|-730
part_01|-|325|-11971|-12296
part_06|-|855|21054|20199
part_03|+|12|-14505|-14493
part_02|+|365|-4840|-4475
part_08|+|611|-730|-119
part_09|-|770|12868|12098
part_09|-|400|12098|11698
part_07|-|38|11533|11495
part_02|+|631|-4475|-3844
part_06|+|899|20199|21098
part_10|+|596|-2341|-1745
part_01|+|444|-12296|-11852
part_01|-|920|-11852|-12772
part_07|+|501|11495|11996
part_02|+|597|-3844|-3247
part_09|+|254|11698|11952
part_06|+|557|21098|21655
part_03|-|121|-14493|-14614
part_03|+|847|-14614|-13767
part_06|-|99|21655|21556
part_07|-|204|11996|11792
part_07|-|62|11792|11730
part_03|-|397|-13767|-14164
part_04|+|581|14015|14596
part_09|-|529|11952|11423
part_03|+|254|-14164|-13910
part_09|-|220|11423|11203
part_01|+|666|-12772|-12106
part_03|+|340|-13910|-13570
part_01|-|981|-12106|-13087
part_07|-|71|11730|11659
part_06|-|998|21556|20558
part_03|-|563|-13570|-14133
part_01|-|462|-13087|-13549
part_05|-|453|3965|3512
part_05|+|138|3512|3650
part_01|+|238|-13549|-13311
part_04|+|740|14596|15336
part_05|-|125|3650|3525
part_02|+|579|-3247|-2668
part_10|-|473|-1745|-2218
part_10|-|186|-2218|-2404
part_02|+|57|-2668|-2611
part_05|+|520|3525|4045
part_09|+|931|11203|12134
part_05|+|520|4045|4565
part_07|-|81|11659|11578
part_09|+|819|12134|12953
part_09|+|853|12953|13806
part_02|+|634|-2611|-1977
part_03|-|255|-14133|-14388
part_09|+|25|13806|13831
part_01|-|134|-13311|-13445
part_09|+|758|13831|14589
part_04|+|673|15336|16009
part_02|+|545|-1977|-1432
part_03|+|74|-14388|-14314
part_02|-|899|-1432|-2331
part_01|-|748|-13445|-14193
part_08|+|502|-119|383
part_07|+|539|11578|12117
part_09|-|721|14589|13868
part_06|+|260|20558|20818
part_09|+|42|13868|13910
part_07|-|280|12117|11837
part_10|+|569|-2404|-1835
part_02|+|232|-2331|-2099
part_02|-|776|-2099|-2875
part_04|-|410|16009|15599
part_06|+|505|20818|21323
part_09|+|931|13910|14841
part_03|-|645|-14314|-14959
part_04|-|436|15599|15163
part_04|-|291|15163|14872
part_04|+|525|14872|15397
part_03|-|972|-14959|-15931
part_06|+|346|21323|21669
part_06|-|740|21669|20929
part_06|+|113|20929|21042
part_03|+|956|-15931|-14975
part_03|-|82|-14975|-15057
part_02|+|837|-2875|-2038
part_05|+|9|4565|4574
part_01|+|927|-14193|-13266
part_03|+|647|-15057|-14410
part_07|-|943|11837|10894
part_03|-|451|-14410|-14861
part_02|+|184|-2038|-1854
part_09|+|188|14841|15029
part_10|-|144|-1835|-1979
part_09|+|384|15029|15413
part_03|-|337|-14861|-15198
part_02|-|13|-1854|-1867
part_02|-|412|-1867|-2279
part_05|+|242|4574|4816
part_04|+|104|15397|15501
part_07|-|185|10894|10709
part_08|+|170|383|553
part_06|-|515|21042|20527
part_02|+|868|-2279|-1411
part_03|-|291|-15198|-15489
part_02|+|909|-1411|-502
part_04|-|893|15501|14608
part_03|-|889|-15489|-16378
part_10|-|375|-1979|-2354
part_08|+|955|553|1508
part_02|+|260|-502|-242
part_04|+|613|14608|15221
part_07|+|993|10709|11702
part_04|-|21|15221|15200
part_03|-|864|-16378|-17242
part_06|-|949|20527|19578
part_09|-|345|15413|15068
part_03|-|164|-17242|-17406
part_03|+|783|-17406|-16623
part_09|-|905|15068|14163
part_04|+|787|15200|15987
part_04|-|293|15987|15694
part_07|+|281|11702|11983
part_09|+|455|14163|14618
part_10|+|618|-2354|-1736
part_06|+|505|19578|20083
part_05|+|940|4816|5756
part_07|+|887|11983|12870
part_08|-|220|1508|1288
part_04|+|779|15694|16473
part_02|-|390|-242|-632
part_03|+|788|-16623|-15835
part_10|-|809|-1736|-2545
part_01|+|830|-13266|-12436
part_09|-|369|14618|14249
part_04|+|755|16473|17228
part_06|+|772|20083|20855
part_10|-|283|-2545|-2828
part_06|-|784|20855|20071
part_02|-|706|-632|-1338
part_05|+|508|5756|6264
part_07|-|13|12870|12857
part_02|-|425|-1338|-1763
part_10|-|399|-2828|-3227
part_10|-|116|-3227|-3343
part_04|+|521|17228|17749
part_09|-|532|14249|13717
part_08|-|563|1288|725
part_07|-|45|12857|12812
part_07|+|765|12812|13577
part_03|-|560|-15835|-16395
part_06|+|426|20071|20497
part_03|+|245|-16395|-16150
part_07|-|907|13577|12670
part_09|-|837|13717|12880
part_05|-|681|6264|5583
part_06|+|897|20497|21394
part_02|-|122|-1763|-1885
part_09|+|52|12880|12932
part_02|-|140|-1885|-2025
part_08|-|934|725|-209
part_07|-|498|12670|12172
part_04|-|683|17749|17066
part_10|-|826|-3343|-4169
part_03|-|5|-16150|-16155
part_05|-|138|5583|5445
part_05|-|790|5445|4655
part_04|-|695|17066|16371
part_02|-|139|-2025|-2164
part_07|+|296|12172|12468
part_07|-|448|12468|12020
part_04|-|261|16371|16110
part_01|-|407|-12436|-12843
part_07|+|20|12020|12040
part_07|-|455|12040|11585
part_07|-|566|11585|11019
part_07|+|615|11019|11634
part_05|-|962|4655|3693
part_03|-|71|-16155|-16226
part_07|-|953|11634|10681
part_09|-|227|12932|12705
part_10|+|738|-4169|-3431
part_07|+|981|10681|11662
part_09|-|640|12705|12065
part_04|-|35|16110|16075
part_01|+|854|-12843|-11989
part_10|-|916|-3431|-4347
part_10|-|107|-4347|-4454
part_02|+|932|-2164|-1232
part_04|-|615|16075|15460
part_01|+|253|-11989|-11736
part_07|+|892|11662|12554
part_05|+|197|3693|3890
part_10|-|300|-4454|-4754
part_05|+|951|3890|4841
part_01|-|919|-11736|-12655
part_02|+|952|-1232|-280
part_06|+|161|21394|21555
part_07|+|654|12554|13208
part_10|+|261|-4754|-4493
part_09|+|819|12065|12884
part_10|+|384|-4493|-4109
part_02|+|945|-280|665
part_07|-|404|13208|12804
part_07|-|917|12804|11887
part_08|-|126|-209|-335
part_06|+|77|21555|21632
part_02|+|590|665|1255
part_09|+|38|12884|12922
part_04|+|356|15460|15816
part_02|+|309|1255|1564
part_10|+|572|-4109|-3537
part_10|-|87|-3537|-3624
part_04|+|889|15816|16705
part_09|-|804|12922|12118
part_04|-|317|16705|16388
part_08|+|224|-335|-111
part_03|+|553|-16226|-15673
part_01|-|97|-12655|-12752
part_08|-|784|-111|-895
part_06|-|680|21632|20952
part_04|-|221|16388|16167
part_03|+|777|-15673|-14896
part_07|-|603|11887|11284
part_01|-|790|-12752|-13542
part_05|-|814|4841|4027
part_09|+|92|12118|12210
part_08|+|231|-895|-664
part_01|+|543|-13542|-12999
part_04|+|855|16167|17022
part_10|-|198|-3624|-3822
part_09|+|225|12210|12435
part_07|+|248|11284|11532
part_06|+|150|20952|21102
part_03|-|47|-14896|-14943
part_05|-|782|4027|3245
part_06|-|594|21102|20508
part_06|+|958|20508|21466
part_09|+|692|12435|13127
part_10|+|130|-3822|-3692
part_02|-|405|1564|1159
part_06|-|213|21466|21253
part_10|+|892|-3692|-2800
part_01|-|967|-12999|-13966
part_05|-|372|3245|2873
part_09|-|853|13127|12274
part_05|+|72|2873|2945
part_05|+|766|2945|3711
part_01|+|872|-13966|-13094
part_03|-|865|-14943|-15808
part_06|+|146|21253|21399
part_09|-|861|12274|11413
part_02|-|833|1159|326
part_04|+|455|17022|17477
part_05|+|247|3711|3958
part_06|+|804|21399|22203
part_10|+|950|-2800|-1850
part_05|-|724|3958|3234
part_05|-|239|3234|2995
part_06|-|868|22203|21335
part_03|+|165|-15808|-15643
part_04|+|288|17477|17765
part_04|+|905|17765|18670
part_01|-|726|-13094|-13820
part_01|+|470|-13820|-13350
part_10|+|463|-1850|-1387
part_08|-|501|-664|-1165
part_04|-|661|18670|18009
part_02|-|657|326|-331
part_07|+|889|11532|12421
part_02|-|890|-331|-1221
part_03|+|504|-15643|-15139
part_08|+|728|-1165|-437
part_06|+|247|21335|21582
part_08|+|895|-437|458
part_10|-|150|-1387|-1537
part_10|+|495|-1537|-1042
part_08|+|442|458|900
part_01|+|661|-13350|-12689
part_05|+|504|2995|3499
part_03|+|327|-15139|-14812
part_10|+|258|-1042|-784
part_04|+|153|18009|18162
part_04|-|21|18162|18141
part_01|+|825|-12689|-11864
part_02|-|280|-1221|-1501
part_05|+|24|3499|3523
part_06|-|589|21582|20993
part_01|+|703|-11864|-11161
part_01|+|537|-11161|-10624
part_02|-|124|-1501|-1625
part_02|+|853|-1625|-772
part_01|+|511|-10624|-10113
part_02|+|112|-772|-660
part_02|+|796|-660|136
part_08|-|234|900|666
part_08|+|145|666|811
part_06|+|55|20993|21048
part_05|+|296|3523|3819
part_03|+|133|-14812|-14679
part_07|+|591|12421|13012
part_06|-|313|21048|20735
part_02|+|434|136|570
part_06|-|731|20735|20004
part_02|-|475|570|95
part_08|+|990|811|1801
part_08|-|625|1801|1176
part_09|-|750|11413|10663
part_10|-|883|-784|-1667
part_03|+|549|-14679|-14130
part_06|-|215|20004|19789
part_08|+|581|1176|1757
part_05|+|649|3819|4468
part_09|-|160|10663|10503
part_07|+|939|13012|13951
part_08|-|748|1757|1009
part_02|-|975|95|-880
part_03|-|102|-14130|-14232
part_03|+|378|-14232|-13854
part_02|-|1|-880|-881
part_10|-|535|-1667|-2202
part_06|-|210|19789|19579
part_02|-|510|-881|-1391
part_02|-|11|-1391|-1402
part_07|+|192|13951|14143
part_06|-|444|19579|19135
part_05|-|417|4468|4051
part_04|-|376|18141|17765
part_02|-|996|-1402|-2398
part_07|+|169|14143|14312
part_04|+|636|17765|18401
part_01|+|434|-10113|-9679
part_04|-|255|18401|18146
part_01|-|420|-9679|-10099
part_06|-|440|19135|18695
part_04|+|166|18146|18312
part_07|-|618|14312|13694
part_09|-|384|10503|10119
part_03|+|855|-13854|-12999
part_07|-|27|13694|13667
part_10|+|749|-2202|-1453
part_10|-|136|-1453|-1589
part_04|+|507|18312|18819
part_06|+|394|18695|19089
part_03|+|226|-12999|-12773
part_04|-|374|18819|18445
part_05|-|196|4051|3855
part_10|+|559|-1589|-1030
part_08|-|821|1009|188
part_07|-|797|13667|12870
part_09|-|800|10119|9319
part_08|-|267|188|-79
part_05|+|129|3855|3984
part_02|-|435|-2398|-2833
part_01|-|243|-10099|-10342
part_02|+|348|-2833|-2485
part_08|-|677|-79|-756
part_10|-|342|-1030|-1372
part_01|+|182|-10342|-10160
part_04|-|323|18445|18122
part_03|-|21|-12773|-12794
part_04|+|122|18122|18244
part_10|-|789|-1372|-2161
part_02|+|297|-2485|-2188
part_06|-|758|19089|18331
part_06|+|972|18331|19303
part_10|+|913|-2161|-1248
part_08|+|62|-756|-694
part_03|+|89|-12794|-12705
part_02|-|839|-2188|-3027
part_05|-|12|3984|3972
part_08|-|967|-694|-1661
part_08|+|448|-1661|-1213
part_08|+|625|-1213|-588
part_08|+|524|-588|-64
part_05|+|203|3972|4175
part_10|-|110|-1248|-1358
part_10|-|104|-1358|-1462
part_01|+|16|-10160|-10144
part_04|-|113|18244|18131
part_07|+|951|12870|13821
part_02|+|31|-3027|-2996
part_07|+|366|13821|14187
part_08|+|360|-64|296
part_03|-|312|-12705|-13017
part_06|-|375|19303|18928
part_10|+|821|-1462|-641
part_06|+|596|18928|19524
part_07|+|90|14187|14277
part_06|-|108|19524|19416
part_01|-|758|-10144|-10902
part_05|+|697|4175|4872
part_02|+|375|-2996|-2621
part_04|-|557|18131|17574
part_03|+|718|-13017|-12299
part_02|-|886|-2621|-3507
part_01|+|135|-10902|-10767
part_09|-|471|9319|8848
part_10|+|112|-641|-529
part_04|+|952|17574|18526
part_02|-|468|-3507|-3975
part_06|+|415|19416|19831
part_05|+|30|4872|4902
part_08|-|824|296|-528
part_07|-|440|14277|13837
part_02|+|363|-3975|-3612
part_03|+|239|-12299|-12060
part_06|+|596|19831|20427
part_08|+|713|-528|185
part_03|+|748|-12060|-11312
part_01|+|90|-10767|-10677
part_04|-|127|18526|18399
part_03|+|850|-11312|-10462
part_06|-|329|20427|20098
part_04|-|776|18399|17623
part_08|-|268|185|-83
part_09|-|746|8848|8102
part_08|+|475|-83|392
part_09|-|665|8102|7437
part_02|+|461|-3612|-3151
part_06|+|866|20098|20964
part_05|+|233|4902|5135
part_07|-|750|13837|13087
part_02|-|316|-3151|-3467
part_06|-|895|20964|20069
part_10|-|800|-529|-1329
part_01|+|108|-10677|-10569
part_01|+|467|-10569|-10102
part_06|-|383|20069|19686
part_04|+|32|17623|17655
part_10|+|929|-1329|-400
part_01|-|366|-10102|-10468
part_04|-|559|17655|17096
part_02|-|230|-3467|-3697
part_04|-|743|17096|16353
part_08|-|746|392|-354
part_05|-|11|5135|5124
part_06|+|306|19686|19992
part_03|-|214|-10462|-10676
part_02|+|496|-3697|-3201
part_03|+|871|-10676|-9805
part_05|-|700|5124|4424
part_07|-|535|13087|12552
part_10|+|628|-400|228
part_05|+|946|4424|5370
part_03|-|904|-9805|-10709
part_03|+|787|-10709|-9922
part_04|-|244|16353|16109
part_01|+|570|-10468|-9898
part_10|+|419|228|647
part_08|+|835|-354|481
part_09|+|526|7437|7963
part_09|+|33|7963|7996
part_01|-|889|-9898|-10787
part_01|+|601|-10787|-10186
part_01|+|529|-10186|-9657
part_09|-|663|7996|7333
part_02|-|124|-3201|-3325
part_01|+|467|-9657|-9190
part_09|+|151|7333|7484
part_03|-|57|-9922|-9979
part_07|+|460|12552|13012
part_01|+|985|-9190|-8205
part_04|-|29|16109|16080
part_02|+|366|-3325|-2959
part_04|-|326|16080|15754
part_01|+|892|-8205|-7313
part_10|+|72|647|719
part_02|+|235|-2959|-2724
part_01|-|82|-7313|-7395
part_09|+|119|7484|7603
part_08|+|173|481|654
part_08|+|452|654|1106
part_02|+|933|-2724|-1791
part_04|-|979|15754|14775
part_07|-|956|13012|12056
part_02|-|610|-1791|-2401
part_06|-|343|19992|19649
part_06|+|802|19649|20451
part_08|-|650|1106|456
part_07|-|371|12056|11685
part_05|+|642|5370|6012
part_10|+|622|719|1341
part_01|-|440|-7395|-7835
part_09|-|348|7603|7255
part_10|+|296|1341|1637
part_02|-|619|-2401|-3020
part_03|+|332|-9979|-9647
part_07|-|788|11685|10897
part_03|-|720|-9647|-10367
part_10|-|751|1637|886
part_09|-|339|7255|6916
part_03|-|522|-10367|-10889
part_03|+|461|-10889|-10428
part_07|+|490|10897|11387
part_07|-|441|11387|10946
part_05|-|70|6012|5942
part_01|-|371|-7835|-8206
part_07|-|729|10946|10217
part_10|+|22|886|908
part_08|-|596|456|-140
part_03|+|743|-10428|-9685
part_06|-|93|20451|20358
part_06|+|902|20358|21260
part_04|-|740|14775|14035
part_06|-|530|21260|20730
part_07|+|34|10217|10251
part_04|+|108|14035|14143
part_04|-|598|14143|13545
part_01|+|178|-8206|-8028
part_02|+|618|-3020|-2402
part_10|-|195|908|713
part_08|+|427|-140|287
part_02|+|925|-2402|-1477
part_03|+|599|-9685|-9086
part_04|+|521|13545|14066
part_03|+|111|-9086|-8975
part_08|-|682|287|-395
part_06|+|928|20730|21658
part_01|+|769|-8028|-7259
part_01|-|170|-7259|-7429
part_08|+|102|-395|-293
part_09|+|516|6916|7432
part_04|-|621|14066|13445
part_07|-|61|10251|10190
part_02|+|872|-1477|-605
part_10|-|242|713|471
part_01|+|822|-7429|-6607
part_07|+|65|10190|10255
part_08|-|874|-293|-1167
part_01|+|874|-6607|-5733
part_08|-|529|-1167|-1696
part_03|-|963|-8975|-9938
part_10|+|365|471|836
part_08|-|189|-1696|-1885
part_05|+|758|5942|6700
part_07|+|179|10255|10434
part_02|-|584|-605|-1189
part_05|-|271|6700|6429
part_04|+|527|13445|13972
part_04|+|683|13972|14655
part_02|-|437|-1189|-1626
part_07|+|85|10434|10519
part_10|-|762|836|74
part_10|+|189|74|263
part_07|-|367|10519|10152
part_04|+|946|14655|15601
part_05|-|69|6429|6360
part_07|+|613|10152|10765
part_07|+|660|10765|11425
part_10|+|949|263|1212
part_05|+|420|6360|6780
part_01|+|365|-5733|-5368
part_04|-|739|15601|14862
part_04|-|493|14862|14369
part_06|-|489|21658|21169
part_07|+|751|11425|12176
part_02|-|730|-1626|-2356
part_07|-|677|12176|11499
part_09|-|152|7432|7280
part_10|+|636|1212|1848
part_10|-|871|1848|977
part_10|+|778|977|1755
part_01|-|740|-5368|-6108
part_01|+|451|-6108|-5657
part_06|+|153|21169|21322
part_07|-|722|11499|10777
part_08|-|939|-1885|-2824
part_09|+|373|7280|7653
part_10|-|979|1755|776
part_09|-|343|7653|7310
part_09|-|594|7310|6716
part_05|+|541|6780|7321
part_03|-|132|-9938|-10070
part_09|-|761|6716|5955
part_02|-|981|-2356|-3337
part_06|+|229|21322|21551
part_03|+|686|-10070|-9384
part_07|+|475|10777|11252
part_02|-|782|-3337|-4119
part_01|-|899|-5657|-6556
part_03|-|433|-9384|-9817
part_06|+|397|21551|21948
part_08|+|929|-2824|-1895
part_01|+|313|-6556|-6243
part_02|-|667|-4119|-4786
part_08|+|807|-1895|-1088
part_07|-|545|11252|10707
part_10|+|379|776|1155
part_03|+|830|-9817|-8987
part_06|-|181|21948|21767
part_03|-|978|-8987|-9965
part_03|-|988|-9965|-10953
part_02|+|542|-4786|-4244
part_05|-|143|7321|7178
part_06|+|851|21767|22618
part_03|-|761|-10953|-11714
part_02|-|110|-4244|-4354
part_07|+|880|10707|11587
part_07|-|335|11587|11252
part_03|-|390|-11714|-12104
part_01|-|550|-6243|-6793
part_06|-|662|22618|21956
part_05|-|392|7178|6786
part_07|-|423|11252|10829
part_06|+|195|21956|22151
part_10|-|290|1155|865
part_10|+|39|865|904
part_10|+|134|904|1038
part_07|-|172|10829|10657
part_03|+|398|-12104|-11706
part_07|+|667|10657|11324
part_06|+|636|22151|22787
part_01|-|700|-6793|-7493
part_06|+|812|22787|23599
part_07|+|452|11324|11776
part_08|+|586|-1088|-502
part_01|-|721|-7493|-8214
part_06|+|486|23599|24085
part_05|-|844|6786|5942
part_06|+|886|24085|24971
part_05|+|8|5942|5950
part_10|-|104|1038|934
part_02|-|914|-4354|-5268
part_07|+|979|11776|12755
part_01|+|834|-8214|-7380
part_03|-|235|-11706|-11941
part_05|-|259|5950|5691
part_08|+|696|-502|194
part_08|+|736|194|930
part_02|-|299|-5268|-5567
part_07|-|511|12755|12244
part_09|+|603|5955|6558
part_08|+|710|930|1640
part_05|-|296|5691|5395
part_08|-|101|1640|1539
part_04|+|86|14369|14455
part_03|+|239|-11941|-11702
part_05|+|306|5395|5701
part_06|-|179|24971|24792
part_02|+|974|-5567|-4593
part_08|-|157|1539|1382
part_08|+|678|1382|2060
part_05|+|565|5701|6266
part_03|-|597|-11702|-12299
part_01|+|171|-7380|-7209
part_04|+|14|14455|14469
part_08|-|312|2060|1748
part_03|-|373|-12299|-12672
part_10|+|706|934|1640
part_03|+|334|-12672|-12338
part_06|-|947|24792|23845
part_01|+|500|-7209|-6709
part_09|-|148|6558|6410
part_05|-|553|6266|5713
part_09|-|954|6410|5456
part_02|+|558|-4593|-4035
part_03|-|312|-12338|-12650
part_06|+|810|23845|24655
part_10|-|800|1640|840
part_02|+|341|-4035|-3694
part_04|+|587|14469|15056
part_10|+|599|840|1439
part_09|-|175|5456|5281
part_07|-|310|12244|11934
part_08|+|335|1748|2083
part_04|+|353|15056|15409
part_04|-|94|15409|15315
part_09|-|149|5281|5132
part_09|+|59|5132|5191
part_10|+|839|1439|2278
part_06|+|799|24655|25454
part_09|+|544|5191|5735
part_07|+|678|11934|12612
part_01|+|128|-6709|-6581
part_02|+|2|-3694|-3692
part_01|+|473|-6581|-6108
part_07|+|825|12612|13437
part_02|+|976|-3692|-2716
part_02|-|875|-2716|-3591
part_08|+|868|2083|2951
part_07|-|585|13437|12852
part_04|+|562|15315|15877
part_07|-|532|12852|12320
part_10|+|448|2278|2726
part_07|+|262|12320|12582
part_03|+|781|-12650|-11869
part_04|+|672|15877|16549
part_08|+|786|2951|3737
part_01|+|292|-6108|-5816
part_02|+|642|-3591|-2949
part_07|-|493|12582|12089
part_09|-|348|5735|5387
part_02|+|451|-2949|-2498
part_05|+|537|5713|6250
part_01|-|235|-5816|-6051
part_06|-|140|25454|25314
part_08|+|764|3737|4501
part_10|+|820|2726|3546
part_02|+|822|-2498|-1676
part_01|-|177|-6051|-6228
part_04|+|75|16549|16624
part_08|-|580|4501|3921
part_08|-|389|3921|3532
part_10|-|240|3546|3306
part_07|+|163|12089|12252
part_01|-|144|-6228|-6372
part_10|+|78|3306|3384
part_04|+|669|16624|17293
part_09|+|491|5387|5878
part_09|+|381|5878|6259
part_08|-|808|3532|2724
part_07|+|756|12252|13008
part_02|+|555|-1676|-1121
part_02|+|896|-1121|-225
part_02|+|531|-225|306
part_02|+|606|306|912
part_01|+|539|-6372|-5833
part_04|+|934|17293|18227
part_04|+|158|18227|18385
part_01|+|33|-5833|-5800
part_04|+|329|18385|18714
part_08|+|941|2724|3665
part_04|+|190|18714|18904
part_05|+|656|6250|6906
part_06|+|500|25314|25814
part_05|+|117|6906|7023
part_10|+|743|3384|4127
part_07|-|106|13008|12902
part_04|-|474|18904|18430
part_03|+|894|-11869|-10975
part_01|-|58|-5800|-5858
part_02|-|317|912|595
part_06|-|51|25814|25763
part_07|+|541|12902|13443
part_02|+|154|595|749
part_01|-|770|-5858|-6628
part_08|+|968|3665|4633
part_09|+|186|6259|6445
part_04|-|4|18430|18426
part_04|-|4|18426|18422
part_03|+|467|-10975|-10508
part_07|+|601|13443|14044
part_08|-|786|4633|3847
part_08|-|858|3847|2989
part_05|+|380|7023|7403
part_09|-|154|6445|6291
part_07|+|883|14044|14927
part_05|-|315|7403|7088
part_05|-|629|7088|6459
part_04|+|874|18422|19296
part_02|+|617|749|1366
part_04|+|113|19296|19409
part_03|-|532|-10508|-11040
part_10|+|800|4127|4927
part_05|+|375|6459|6834
part_02|-|142|1366|1224
part_07|+|3|14927|14930
part_08|+|317|2989|3306
part_05|+|623|6834|7457
part_10|-|322|4927|4605
part_03|-|453|-11040|-11493
part_08|-|115|3306|3191
part_03|+|405|-11493|-11088
part_06|-|422|25763|25341
part_06|-|215|25341|25126
part_03|+|991|-11088|-10097
part_03|-|939|-10097|-11036
part_06|+|434|25126|25560
part_09|+|232|6291|6523
part_08|+|546|3191|3737
part_06|+|472|25560|26032
part_06|+|691|26032|26723
part_04|+|167|19409|19576
part_05|-|193|7457|7264
part_03|-|478|-11036|-11514
part_02|+|992|1224|2216
part_01|-|888|-6628|-7516
part_09|+|181|6523|6704
part_01|-|888|-7516|-8404
part_02|+|467|2216|2683
part_09|+|146|6704|6850
part_01|+|61|-8404|-8343
part_03|-|766|-11514|-12280
part_06|-|596|26723|26127
part_07|+|152|14930|15082
part_10|+|823|4605|5428
part_07|-|109|15082|14973
part_06|-|937|26127|25190
part_09|+|307|6850|7157
part_01|+|727|-8343|-7616
part_04|+|567|19576|20143
part_01|+|385|-7616|-7231
part_06|-|712|25190|24478
part_05|+|879|7264|8143
part_10|-|443|5428|4985
part_10|+|136|4985|5121
part_07|+|955|14973|15928
part_10|+|69|5121|5190
part_03|-|234|-12280|-12514
part_10|-|596|5190|4594
part_07|+|472|15928|16400
part_03|+|99|-12514|-12415
part_06|-|607|24478|23871
part_09|+|405|7157|7562
part_06|+|746|23871|24617
part_03|-|144|-12415|-12559
part_10|+|264|4594|4858
part_08|-|531|3737|3206
part_08|+|98|3206|3304
part_04|-|308|20143|19835
part_04|+|390|19835|20225
part_02|-|369|2683|2314
part_08|-|693|3304|2611
part_01|+|505|-7231|-6726
part_01|-|287|-6726|-7013
part_01|+|584|-7013|-6429
part_02|+|946|2314|3260
part_03|+|310|-12559|-12249
part_01|+|532|-6429|-5897
part_02|-|325|3260|2935
part_08|-|791|2611|1820
part_07|-|198|16400|16202
part_02|-|770|2935|2165
part_09|-|524|7562|7038
part_10|+|632|4858|5490
part_07|-|982|16202|15220
part_04|+|977|20225|21202
part_03|+|405|-12249|-11844
part_07|-|860|15220|14360
part_05|+|147|8143|8290
part_06|+|684|24617|25301
part_09|-|132|7038|6906
part_01|-|67|-5897|-5964
part_03|-|922|-11844|-12766
part_09|+|620|6906|7526
part_04|-|743|21202|20459
part_09|-|159|7526|7367
part_05|+|954|8290|9244
part_05|-|941|9244|8303
part_02|-|112|2165|2053
part_05|-|974|8303|7329
part_06|-|941|25301|24360
part_10|-|283|5490|5207
part_09|+|402|7367|7769
part_04|+|218|20459|20677
part_10|-|908|5207|4299
part_07|+|633|14360|14993
part_01|-|15|-5964|-5979
part_05|-|54|7329|7275
part_07|-|857|14993|14136
part_03|-|454|-12766|-13220
part_05|-|536|7275|6739
part_04|-|741|20677|19936
part_08|+|110|1820|1930
part_06|-|614|24360|23746
part_05|+|533|6739|7272
part_02|+|961|2053|3014
part_06|-|315|23746|23431
part_09|-|858|7769|6911
part_04|-|556|19936|19380
part_09|+|684|6911|7595
part_04|-|702|19380|18678
part_07|+|725|14136|14861
part_07|-|142|14861|14719
part_04|-|910|18678|17768
part_01|+|611|-5979|-5368
part_07|-|291|14719|14428
part_05|+|68|7272|7340
part_03|-|45|-13220|-13265
part_08|+|635|1930|2565
part_01|+|215|-5368|-5153
part_08|-|385|2565|2180
part_01|-|218|-5153|-5371
part_02|+|194|3014|3208
part_02|+|304|3208|3512
part_06|+|857|23431|24288
part_07|+|381|14428|14809
part_02|+|337|3512|3849
part_10|+|751|4299|5050
part_09|-|559|7595|7036
part_07|-|592|14809|14217
part_05|+|99|7340|7439
part_01|-|274|-5371|-5645
